22A1R2A-1	Plate1_barcode01_assembly_info.txt
22A1R2A-13	Plate1_barcode02_assembly_info.txt
22A2R2A-8	Plate1_barcode03_assembly_info.txt
22A3R2A-10	Plate1_barcode04_assembly_info.txt
22H1R2A-11	Plate1_barcode05_assembly_info.txt
22H1R2A-23	Plate1_barcode06_assembly_info.txt
22H2R2A-7	Plate1_barcode07_assembly_info.txt
22H3R2A-2	Plate1_barcode08_assembly_info.txt
22A1R2A-2	Plate1_barcode09_assembly_info.txt
22A1R2A-14	Plate1_barcode10_assembly_info.txt
22A2R2A-9	Plate1_barcode11_assembly_info.txt
22A3R2A-11	Plate1_barcode12_assembly_info.txt
22H1R2A-12	Plate1_barcode13_assembly_info.txt
22H1R2A-24	Plate1_barcode14_assembly_info.txt
22H2R2A-8	Plate1_barcode15_assembly_info.txt
22H3R2A-3	Plate1_barcode16_assembly_info.txt
22A1R2A-3	Plate1_barcode17_assembly_info.txt
22A1R2A-15	Plate1_barcode18_assembly_info.txt
22A2R2A-10	Plate1_barcode19_assembly_info.txt
22H1R2A-1	Plate1_barcode20_assembly_info.txt
22H1R2A-13	Plate1_barcode21_assembly_info.txt
22H1R2A-25	Plate1_barcode22_assembly_info.txt
22H2R2A-9	Plate1_barcode23_assembly_info.txt
22H3R2A-4	Plate1_barcode24_assembly_info.txt
22A1R2A-4	Plate1_barcode25_assembly_info.txt
22A1R2A-16	Plate1_barcode26_assembly_info.txt
22A3R2A-1	Plate1_barcode27_assembly_info.txt
22H1R2A-2	Plate1_barcode28_assembly_info.txt
22H1R2A-14	Plate1_barcode29_assembly_info.txt
22H1R2A-26	Plate1_barcode30_assembly_info.txt
22H2R2A-10	Plate1_barcode31_assembly_info.txt
22H3R2A-5	Plate1_barcode32_assembly_info.txt
22A1R2A-5	Plate1_barcode33_assembly_info.txt
22A1R2A-17	Plate1_barcode34_assembly_info.txt
22A3R2A-2	Plate1_barcode35_assembly_info.txt
22H1R2A-3	Plate1_barcode36_assembly_info.txt
22H1R2A-15	Plate1_barcode37_assembly_info.txt
22H1R2A-27	Plate1_barcode38_assembly_info.txt
22H2R2A-11	Plate1_barcode39_assembly_info.txt
22H3R2A-6	Plate1_barcode40_assembly_info.txt
22A1R2A-6	Plate1_barcode41_assembly_info.txt
22A2R2A-1	Plate1_barcode42_assembly_info.txt
22A3R2A-3	Plate1_barcode43_assembly_info.txt
22H1R2A-4	Plate1_barcode44_assembly_info.txt
22H1R2A-16	Plate1_barcode45_assembly_info.txt
22H1R2A-28	Plate1_barcode46_assembly_info.txt
22H2R2A-12	Plate1_barcode47_assembly_info.txt
22H3R2A-7	Plate1_barcode48_assembly_info.txt
22A1R2A-7	Plate1_barcode49_assembly_info.txt
22A2R2A-2	Plate1_barcode50_assembly_info.txt
22A3R2A-4	Plate1_barcode51_assembly_info.txt
22H1R2A-5	Plate1_barcode52_assembly_info.txt
22H1R2A-17	Plate1_barcode53_assembly_info.txt
22H2R2A-1	Plate1_barcode54_assembly_info.txt
22H2R2A-13	Plate1_barcode55_assembly_info.txt
22H3R2A-8	Plate1_barcode56_assembly_info.txt
22A1R2A-8	Plate1_barcode57_assembly_info.txt
22A2R2A-3	Plate1_barcode58_assembly_info.txt
22A3R2A-5	Plate1_barcode59_assembly_info.txt
22H1R2A-6	Plate1_barcode60_assembly_info.txt
22H1R2A-18	Plate1_barcode61_assembly_info.txt
22H2R2A-2	Plate1_barcode62_assembly_info.txt
22H2R2A-14	Plate1_barcode63_assembly_info.txt
22H3R2A-9	Plate1_barcode64_assembly_info.txt
22A1R2A-9	Plate1_barcode65_assembly_info.txt
22A2R2A-4	Plate1_barcode66_assembly_info.txt
22A3R2A-6	Plate1_barcode67_assembly_info.txt
22H1R2A-7	Plate1_barcode68_assembly_info.txt
22H1R2A-19	Plate1_barcode69_assembly_info.txt
22H2R2A-3	Plate1_barcode70_assembly_info.txt
22H2R2A-15	Plate1_barcode71_assembly_info.txt
22H3R2A-10	Plate1_barcode72_assembly_info.txt
22A1R2A-10	Plate1_barcode73_assembly_info.txt
22A2R2A-5	Plate1_barcode74_assembly_info.txt
22A3R2A-7	Plate1_barcode75_assembly_info.txt
22H1R2A-8	Plate1_barcode76_assembly_info.txt
22H1R2A-20	Plate1_barcode77_assembly_info.txt
22H2R2A-4	Plate1_barcode78_assembly_info.txt
22H2R2A-16	Plate1_barcode79_assembly_info.txt
22L1R2A-1	Plate1_barcode80_assembly_info.txt
22A1R2A-11	Plate1_barcode81_assembly_info.txt
22A2R2A-6	Plate1_barcode82_assembly_info.txt
22A3R2A-8	Plate1_barcode83_assembly_info.txt
22H1R2A-9	Plate1_barcode84_assembly_info.txt
22H1R2A-21	Plate1_barcode85_assembly_info.txt
22H2R2A-5	Plate1_barcode86_assembly_info.txt
22H2R2A-17	Plate1_barcode87_assembly_info.txt
22L1R2A-2	Plate1_barcode88_assembly_info.txt
22A1R2A-12	Plate1_barcode89_assembly_info.txt
22A2R2A-7	Plate1_barcode90_assembly_info.txt
22A3R2A-9	Plate1_barcode91_assembly_info.txt
22H1R2A-10	Plate1_barcode92_assembly_info.txt
22H1R2A-22	Plate1_barcode93_assembly_info.txt
22H2R2A-6	Plate1_barcode94_assembly_info.txt
22H3R2A-1	Plate1_barcode95_assembly_info.txt
22L1R2A-3	Plate1_barcode96_assembly_info.txt
22L1R2A-4	Plate2_barcode1_assembly_info.txt
22L1R2A-16	Plate2_barcode2_assembly_info.txt
22L2R2A-12	Plate2_barcode3_assembly_info.txt
22L3R2A-6	Plate2_barcode4_assembly_info.txt
22R1R2A-5	Plate2_barcode5_assembly_info.txt
22R1R2A-17	Plate2_barcode6_assembly_info.txt
22R3R2A-1	Plate2_barcode7_assembly_info.txt
22S1R2A-3	Plate2_barcode8_assembly_info.txt
22L1R2A-5	Plate2_barcode9_assembly_info.txt
22L2R2A-1	Plate2_barcode10_assembly_info.txt
22L2R2A-13	Plate2_barcode11_assembly_info.txt
22L3R2A-7	Plate2_barcode12_assembly_info.txt
22R1R2A-6	Plate2_barcode13_assembly_info.txt
22R1R2A-18	Plate2_barcode14_assembly_info.txt
22R3R2A-2	Plate2_barcode15_assembly_info.txt
22S1R2A-4	Plate2_barcode16_assembly_info.txt
22L1R2A-6	Plate2_barcode17_assembly_info.txt
22L2R2A-2	Plate2_barcode18_assembly_info.txt
22L2R2A-14	Plate2_barcode19_assembly_info.txt
22L3R2A-8	Plate2_barcode20_assembly_info.txt
22R1R2A-7	Plate2_barcode21_assembly_info.txt
22R1R2A-19	Plate2_barcode22_assembly_info.txt
22R3R2A-3	Plate2_barcode23_assembly_info.txt
22S1R2A-5	Plate2_barcode24_assembly_info.txt
22L1R2A-7	Plate2_barcode25_assembly_info.txt
22L2R2A-3	Plate2_barcode26_assembly_info.txt
22L2R2A-15	Plate2_barcode27_assembly_info.txt
22L3R2A-9	Plate2_barcode28_assembly_info.txt
22R1R2A-8	Plate2_barcode29_assembly_info.txt
22R1R2A-20	Plate2_barcode30_assembly_info.txt
22R3R2A-4	Plate2_barcode31_assembly_info.txt
22S1R2A-6	Plate2_barcode32_assembly_info.txt
22L1R2A-8	Plate2_barcode33_assembly_info.txt
22L2R2A-4	Plate2_barcode34_assembly_info.txt
22L2R2A-16	Plate2_barcode35_assembly_info.txt
22L3R2A-10	Plate2_barcode36_assembly_info.txt
22R1R2A-9	Plate2_barcode37_assembly_info.txt
22R1R2A-21	Plate2_barcode38_assembly_info.txt
22R3R2A-5	Plate2_barcode39_assembly_info.txt
22S1R2A-7	Plate2_barcode40_assembly_info.txt
22L1R2A-9	Plate2_barcode41_assembly_info.txt
22L2R2A-5	Plate2_barcode42_assembly_info.txt
22L2R2A-17	Plate2_barcode43_assembly_info.txt
22L3R2A-11	Plate2_barcode44_assembly_info.txt
22R1R2A-10	Plate2_barcode45_assembly_info.txt
22R1R2A-22	Plate2_barcode46_assembly_info.txt
22R3R2A-6	Plate2_barcode47_assembly_info.txt
22S1R2A-8	Plate2_barcode48_assembly_info.txt
22L1R2A-10	Plate2_barcode49_assembly_info.txt
22L2R2A-6	Plate2_barcode50_assembly_info.txt
22L2R2A-18	Plate2_barcode51_assembly_info.txt
22L3R2A-12	Plate2_barcode52_assembly_info.txt
22R1R2A-11	Plate2_barcode53_assembly_info.txt
22R1R2A-23	Plate2_barcode54_assembly_info.txt
22R3R2A-7	Plate2_barcode55_assembly_info.txt
22S1R2A-9	Plate2_barcode56_assembly_info.txt
22L1R2A-11	Plate2_barcode57_assembly_info.txt
22L2R2A-7	Plate2_barcode58_assembly_info.txt
22L3R2A-1	Plate2_barcode59_assembly_info.txt
22L3R2A-13	Plate2_barcode60_assembly_info.txt
22R1R2A-12	Plate2_barcode61_assembly_info.txt
22R1R2A-24	Plate2_barcode62_assembly_info.txt
22R3R2A-8	Plate2_barcode63_assembly_info.txt
22S1R2A-10	Plate2_barcode64_assembly_info.txt
22L1R2A-12	Plate2_barcode65_assembly_info.txt
22L2R2A-8	Plate2_barcode66_assembly_info.txt
22L3R2A-2	Plate2_barcode67_assembly_info.txt
22R1R2A-1	Plate2_barcode68_assembly_info.txt
22R1R2A-13	Plate2_barcode69_assembly_info.txt
22R1R2A-25	Plate2_barcode70_assembly_info.txt
22R3R2A-9	Plate2_barcode71_assembly_info.txt
22S1R2A-11	Plate2_barcode72_assembly_info.txt
22L1R2A-13	Plate2_barcode73_assembly_info.txt
22L2R2A-9	Plate2_barcode74_assembly_info.txt
22L3R2A-3	Plate2_barcode75_assembly_info.txt
22R1R2A-2	Plate2_barcode76_assembly_info.txt
22R1R2A-14	Plate2_barcode77_assembly_info.txt
22R1R2A-26	Plate2_barcode78_assembly_info.txt
22R3R2A-10	Plate2_barcode79_assembly_info.txt
22S1R2A-12	Plate2_barcode80_assembly_info.txt
22L1R2A-14	Plate2_barcode81_assembly_info.txt
22L2R2A-10	Plate2_barcode82_assembly_info.txt
22L3R2A-4	Plate2_barcode83_assembly_info.txt
22R1R2A-3	Plate2_barcode84_assembly_info.txt
22R1R2A-15	Plate2_barcode85_assembly_info.txt
22R1R2A-27	Plate2_barcode86_assembly_info.txt
22S1R2A-1	Plate2_barcode87_assembly_info.txt
22S1R2A-13	Plate2_barcode88_assembly_info.txt
22L1R2A-15	Plate2_barcode89_assembly_info.txt
22L2R2A-11	Plate2_barcode90_assembly_info.txt
22L3R2A-5	Plate2_barcode91_assembly_info.txt
22R1R2A-4	Plate2_barcode92_assembly_info.txt
22R1R2A-16	Plate2_barcode93_assembly_info.txt
22R1R2A-28	Plate2_barcode94_assembly_info.txt
22S1R2A-2	Plate2_barcode95_assembly_info.txt
22S1R2A-14	Plate2_barcode96_assembly_info.txt
22S1R2A-15	Plate3_barcode1_assembly_info.txt
22S2R2A-12	Plate3_barcode2_assembly_info.txt
22S3R2A-6	Plate3_barcode3_assembly_info.txt
22A1PE-8	Plate3_barcode4_assembly_info.txt
22A2PE-8	Plate3_barcode5_assembly_info.txt
22A3PE-10	Plate3_barcode6_assembly_info.txt
22H1PE-7	Plate3_barcode7_assembly_info.txt
22H2PE-4	Plate3_barcode8_assembly_info.txt
22S2R2A-1	Plate3_barcode9_assembly_info.txt
22S2R2A-13	Plate3_barcode10_assembly_info.txt
22S3R2A-7	Plate3_barcode11_assembly_info.txt
22A1PE-9	Plate3_barcode12_assembly_info.txt
22A2PE-9	Plate3_barcode13_assembly_info.txt
22A3PE-11	Plate3_barcode14_assembly_info.txt
22H1PE-8	Plate3_barcode15_assembly_info.txt
22H2PE-5	Plate3_barcode16_assembly_info.txt
22S2R2A-2	Plate3_barcode17_assembly_info.txt
22S2R2A-14	Plate3_barcode18_assembly_info.txt
22S3R2A-8	Plate3_barcode19_assembly_info.txt
22A1PE-10	Plate3_barcode20_assembly_info.txt
22A2PE-10	Plate3_barcode21_assembly_info.txt
22A3PE-12	Plate3_barcode22_assembly_info.txt
22H1PE-9	Plate3_barcode23_assembly_info.txt
22H2PE-6	Plate3_barcode24_assembly_info.txt
22S2R2A-3	Plate3_barcode25_assembly_info.txt
22S2R2A-15	Plate3_barcode26_assembly_info.txt
22S3R2A-9	Plate3_barcode27_assembly_info.txt
22A1PE-11	Plate3_barcode28_assembly_info.txt
22A3PE-1	Plate3_barcode29_assembly_info.txt
22A3PE-13	Plate3_barcode30_assembly_info.txt
22H1PE-10	Plate3_barcode31_assembly_info.txt
22H2PE-7	Plate3_barcode32_assembly_info.txt
22S2R2A-4	Plate3_barcode33_assembly_info.txt
22S2R2A-16	Plate3_barcode34_assembly_info.txt
22S3R2A-10	Plate3_barcode35_assembly_info.txt
22A1PE-12	Plate3_barcode36_assembly_info.txt
22A3PE-2	Plate3_barcode37_assembly_info.txt
22A3PE-14	Plate3_barcode38_assembly_info.txt
22H1PE-11	Plate3_barcode39_assembly_info.txt
22H2PE-8	Plate3_barcode40_assembly_info.txt
22S2R2A-5	Plate3_barcode41_assembly_info.txt
22S2R2A-17	Plate3_barcode42_assembly_info.txt
22A1PE-1	Plate3_barcode43_assembly_info.txt
22A2PE-1	Plate3_barcode44_assembly_info.txt
22A3PE-3	Plate3_barcode45_assembly_info.txt
22A3PE-15	Plate3_barcode46_assembly_info.txt
22H1PE-12	Plate3_barcode47_assembly_info.txt
22H2PE-9	Plate3_barcode48_assembly_info.txt
22S2R2A-6	Plate3_barcode49_assembly_info.txt
22S2R2A-18	Plate3_barcode50_assembly_info.txt
22A1PE-2	Plate3_barcode51_assembly_info.txt
22A2PE-2	Plate3_barcode52_assembly_info.txt
22A3PE-4	Plate3_barcode53_assembly_info.txt
22H1PE-1	Plate3_barcode54_assembly_info.txt
22H1PE-13	Plate3_barcode55_assembly_info.txt
22H2PE-10	Plate3_barcode56_assembly_info.txt
22S2R2A-7	Plate3_barcode57_assembly_info.txt
22S3R2A-1	Plate3_barcode58_assembly_info.txt
22A1PE-3	Plate3_barcode59_assembly_info.txt
22A2PE-3	Plate3_barcode60_assembly_info.txt
22A3PE-5	Plate3_barcode61_assembly_info.txt
22H1PE-2	Plate3_barcode62_assembly_info.txt
22H1PE-14	Plate3_barcode63_assembly_info.txt
22H3PE-1	Plate3_barcode64_assembly_info.txt
22S2R2A-8	Plate3_barcode65_assembly_info.txt
22S3R2A-2	Plate3_barcode66_assembly_info.txt
22A1PE-4	Plate3_barcode67_assembly_info.txt
22A2PE-4	Plate3_barcode68_assembly_info.txt
22A3PE-6	Plate3_barcode69_assembly_info.txt
22H1PE-3	Plate3_barcode70_assembly_info.txt
22H1PE-15	Plate3_barcode71_assembly_info.txt
22H3PE-2	Plate3_barcode72_assembly_info.txt
22S2R2A-9	Plate3_barcode73_assembly_info.txt
22S3R2A-3	Plate3_barcode74_assembly_info.txt
22A1PE-5	Plate3_barcode75_assembly_info.txt
22A2PE-5	Plate3_barcode76_assembly_info.txt
22A3PE-7	Plate3_barcode77_assembly_info.txt
22H1PE-4	Plate3_barcode78_assembly_info.txt
22H2PE-1	Plate3_barcode79_assembly_info.txt
22H3PE-3	Plate3_barcode80_assembly_info.txt
22S2R2A-10	Plate3_barcode81_assembly_info.txt
22S3R2A-4	Plate3_barcode82_assembly_info.txt
22A1PE-6	Plate3_barcode83_assembly_info.txt
22A2PE-6	Plate3_barcode84_assembly_info.txt
22A3PE-8	Plate3_barcode85_assembly_info.txt
22H1PE-5	Plate3_barcode86_assembly_info.txt
22H2PE-2	Plate3_barcode87_assembly_info.txt
22H3PE-4	Plate3_barcode88_assembly_info.txt
22S2R2A-11	Plate3_barcode89_assembly_info.txt
22S3R2A-5	Plate3_barcode90_assembly_info.txt
22A1PE-7	Plate3_barcode91_assembly_info.txt
22A2PE-7	Plate3_barcode92_assembly_info.txt
22A3PE-9	Plate3_barcode93_assembly_info.txt
22H1PE-6	Plate3_barcode94_assembly_info.txt
22H2PE-3	Plate3_barcode95_assembly_info.txt
22H3PE-5	Plate3_barcode96_assembly_info.txt
22H3PE-6	Plate4_barcode1_assembly_info.txt
22L1PE-10	Plate4_barcode2_assembly_info.txt
22L2PE-4	Plate4_barcode3_assembly_info.txt
22L2PE-16	Plate4_barcode4_assembly_info.txt
22L3PE-8	Plate4_barcode5_assembly_info.txt
22R1PE-8	Plate4_barcode6_assembly_info.txt
22R1PE-20	Plate4_barcode7_assembly_info.txt
22R1PE-32	Plate4_barcode8_assembly_info.txt
22H3PE-7	Plate4_barcode9_assembly_info.txt
22L1PE-11	Plate4_barcode10_assembly_info.txt
22L2PE-5	Plate4_barcode11_assembly_info.txt
22L2PE-17	Plate4_barcode12_assembly_info.txt
22L3PE-9	Plate4_barcode13_assembly_info.txt
22R1PE-9	Plate4_barcode14_assembly_info.txt
22R1PE-21	Plate4_barcode15_assembly_info.txt
22R1PE-33	Plate4_barcode16_assembly_info.txt
22H3PE-8	Plate4_barcode17_assembly_info.txt
22L1PE-12	Plate4_barcode18_assembly_info.txt
22L2PE-6	Plate4_barcode19_assembly_info.txt
22L2PE-18	Plate4_barcode20_assembly_info.txt
22L3PE-10	Plate4_barcode21_assembly_info.txt
22R1PE-10	Plate4_barcode22_assembly_info.txt
22R1PE-22	Plate4_barcode23_assembly_info.txt
22R1PE-34	Plate4_barcode24_assembly_info.txt
22L1PE-1	Plate4_barcode25_assembly_info.txt
22L1PE-13	Plate4_barcode26_assembly_info.txt
22L2PE-7	Plate4_barcode27_assembly_info.txt
22L2PE-19	Plate4_barcode28_assembly_info.txt
22L3PE-11	Plate4_barcode29_assembly_info.txt
22R1PE-11	Plate4_barcode30_assembly_info.txt
22R1PE-23	Plate4_barcode31_assembly_info.txt
22R1PE-35	Plate4_barcode32_assembly_info.txt
22L1PE-2	Plate4_barcode33_assembly_info.txt
22L1PE-14	Plate4_barcode34_assembly_info.txt
22L2PE-8	Plate4_barcode35_assembly_info.txt
22L2PE-20	Plate4_barcode36_assembly_info.txt
22L3PE-12	Plate4_barcode37_assembly_info.txt
22R1PE-12	Plate4_barcode38_assembly_info.txt
22R1PE-24	Plate4_barcode39_assembly_info.txt
22R1PE-36	Plate4_barcode40_assembly_info.txt
22L1PE-3	Plate4_barcode41_assembly_info.txt
22L1PE-15	Plate4_barcode42_assembly_info.txt
22L2PE-9	Plate4_barcode43_assembly_info.txt
22L3PE-1	Plate4_barcode44_assembly_info.txt
22R1PE-1	Plate4_barcode45_assembly_info.txt
22R1PE-13	Plate4_barcode46_assembly_info.txt
22R1PE-25	Plate4_barcode47_assembly_info.txt
22R1PE-37	Plate4_barcode48_assembly_info.txt
22L1PE-4	Plate4_barcode49_assembly_info.txt
22L1PE-16	Plate4_barcode50_assembly_info.txt
22L2PE-10	Plate4_barcode51_assembly_info.txt
22L3PE-2	Plate4_barcode52_assembly_info.txt
22R1PE-2	Plate4_barcode53_assembly_info.txt
22R1PE-14	Plate4_barcode54_assembly_info.txt
22R1PE-26	Plate4_barcode55_assembly_info.txt
22R1PE-38	Plate4_barcode56_assembly_info.txt
22L1PE-5	Plate4_barcode57_assembly_info.txt
22L1PE-17	Plate4_barcode58_assembly_info.txt
22L2PE-11	Plate4_barcode59_assembly_info.txt
22L3PE-3	Plate4_barcode60_assembly_info.txt
22R1PE-3	Plate4_barcode61_assembly_info.txt
22R1PE-15	Plate4_barcode62_assembly_info.txt
22R1PE-27	Plate4_barcode63_assembly_info.txt
22R1PE-39	Plate4_barcode64_assembly_info.txt
22L1PE-6	Plate4_barcode65_assembly_info.txt
22L1PE-18	Plate4_barcode66_assembly_info.txt
22L2PE-12	Plate4_barcode67_assembly_info.txt
22L3PE-4	Plate4_barcode68_assembly_info.txt
22R1PE-4	Plate4_barcode69_assembly_info.txt
22R1PE-16	Plate4_barcode70_assembly_info.txt
22R1PE-28	Plate4_barcode71_assembly_info.txt
22R1PE-40	Plate4_barcode72_assembly_info.txt
22L1PE-7	Plate4_barcode73_assembly_info.txt
