contig_1_22A1L9-1	4391597	19	60	61
contig_2_22A1L9-1	8331	4464829	60	61
contig_3_22A1L9-1	14209	4473318	60	61
contig_4_22A1L9-1	34916	4487783	60	61
contig_1_22A1L9-2	145183	19	60	61
contig_2_22A1L9-2	137399	147641	60	61
contig_3_22A1L9-2	29235	287349	60	61
contig_4_22A1L9-2	4089501	317091	60	61
contig_5_22A1L9-2	8342	4474770	60	61
contig_7_22A1L9-2	14194	4483271	60	61
contig_8_22A1L9-2	17470	4497721	60	61
contig_1_22A1L9-3	17463	19	60	61
contig_2_22A1L9-3	4395991	17793	60	61
contig_3_22A1L9-3	14230	4487070	60	61
contig_4_22A1L9-3	8357	4501557	60	61
contig_1_22A1L9-4	105699	19	60	61
contig_10_22A1L9-4	70184	107500	60	61
contig_11_22A1L9-4	86153	178874	60	61
contig_12_22A1L9-4	69671	266483	60	61
contig_13_22A1L9-4	154716	337336	60	61
contig_14_22A1L9-4	71300	494651	60	61
contig_15_22A1L9-4	39395	567160	60	61
contig_16_22A1L9-4	14746	607232	60	61
contig_17_22A1L9-4	33522	622244	60	61
contig_18_22A1L9-4	49262	656345	60	61
contig_19_22A1L9-4	97424	706449	60	61
contig_2_22A1L9-4	30782	805516	60	61
contig_20_22A1L9-4	25730	836832	60	61
contig_21_22A1L9-4	22799	863011	60	61
contig_22_22A1L9-4	101547	886210	60	61
contig_23_22A1L9-4	69969	989470	60	61
contig_24_22A1L9-4	22505	1060626	60	61
contig_25_22A1L9-4	15293	1083527	60	61
contig_26_22A1L9-4	80284	1099095	60	61
contig_27_22A1L9-4	20455	1180738	60	61
contig_28_22A1L9-4	69572	1201554	60	61
contig_29_22A1L9-4	41820	1272306	60	61
contig_30_22A1L9-4	131493	1314843	60	61
contig_31_22A1L9-4	8389	1448548	60	61
contig_32_22A1L9-4	27996	1457097	60	61
contig_33_22A1L9-4	34726	1485580	60	61
contig_34_22A1L9-4	4054	1520905	60	61
contig_35_22A1L9-4	8859	1525047	60	61
contig_36_22A1L9-4	89523	1534074	60	61
contig_37_22A1L9-4	8328	1625110	60	61
contig_38_22A1L9-4	29982	1633597	60	61
contig_39_22A1L9-4	28094	1664099	60	61
contig_4_22A1L9-4	128087	1692681	60	61
contig_40_22A1L9-4	161365	1822923	60	61
contig_41_22A1L9-4	30808	1986998	60	61
contig_42_22A1L9-4	49543	2018340	60	61
contig_43_22A1L9-4	65615	2068729	60	61
contig_44_22A1L9-4	229228	2135458	60	61
contig_45_22A1L9-4	122099	2368527	60	61
contig_46_22A1L9-4	25042	2492681	60	61
contig_47_22A1L9-4	49528	2518161	60	61
contig_48_22A1L9-4	86925	2568535	60	61
contig_49_22A1L9-4	57043	2656929	60	61
contig_5_22A1L9-4	131974	2714942	60	61
contig_6_22A1L9-4	39369	2849135	60	61
contig_7_22A1L9-4	14628	2889180	60	61
contig_8_22A1L9-4	53977	2904071	60	61
contig_9_22A1L9-4	293116	2958967	60	61
contig_2_22A1L9-5	3266038	19	60	61
contig_3_22A1L9-5	1047471	3320510	60	61
contig_1_22A1NFb-1	18820	20	60	61
contig_10_22A1NFb-1	86074	19175	60	61
contig_11_22A1NFb-1	14110	106705	60	61
contig_12_22A1NFb-1	16781	121072	60	61
contig_13_22A1NFb-1	10574	138154	60	61
contig_14_22A1NFb-1	11340	148926	60	61
contig_15_22A1NFb-1	29768	160476	60	61
contig_16_22A1NFb-1	14143	190762	60	61
contig_17_22A1NFb-1	65931	205162	60	61
contig_18_22A1NFb-1	120082	272213	60	61
contig_19_22A1NFb-1	26420	394318	60	61
contig_2_22A1NFb-1	377591	421199	60	61
contig_20_22A1NFb-1	38135	805105	60	61
contig_21_22A1NFb-1	89928	843897	60	61
contig_22_22A1NFb-1	66431	935345	60	61
contig_23_22A1NFb-1	8507	1002905	60	61
contig_24_22A1NFb-1	17202	1011575	60	61
contig_25_22A1NFb-1	24098	1029085	60	61
contig_26_22A1NFb-1	63066	1053606	60	61
contig_27_22A1NFb-1	52856	1117745	60	61
contig_28_22A1NFb-1	41380	1171503	60	61
contig_29_22A1NFb-1	3797	1213594	60	61
contig_3_22A1NFb-1	159246	1217475	60	61
contig_30_22A1NFb-1	77284	1379397	60	61
contig_31_22A1NFb-1	40721	1457991	60	61
contig_32_22A1NFb-1	127566	1499412	60	61
contig_33_22A1NFb-1	147141	1629126	60	61
contig_34_22A1NFb-1	247069	1778741	60	61
contig_35_22A1NFb-1	214645	2029949	60	61
contig_36_22A1NFb-1	33710	2248193	60	61
contig_37_22A1NFb-1	70407	2282486	60	61
contig_38_22A1NFb-1	56673	2354088	60	61
contig_39_22A1NFb-1	63268	2411727	60	61
contig_4_22A1NFb-1	52747	2476070	60	61
contig_40_22A1NFb-1	52898	2529718	60	61
contig_41_22A1NFb-1	69718	2583519	60	61
contig_5_22A1NFb-1	226593	2654419	60	61
contig_6_22A1NFb-1	170075	2884809	60	61
contig_7_22A1NFb-1	90204	3057739	60	61
contig_8_22A1NFb-1	177934	3149467	60	61
contig_9_22A1NFb-1	94918	3330387	60	61
contig_1_22A1NFb-2	3671609	20	60	61
contig_1_22A1NFb-3	22609	20	60	61
contig_10_22A1NFb-3	26732	23027	60	61
contig_11_22A1NFb-3	40721	50226	60	61
contig_12_22A1NFb-3	14476	91647	60	61
contig_13_22A1NFb-3	77533	106386	60	61
contig_14_22A1NFb-3	97439	185233	60	61
contig_15_22A1NFb-3	67353	284317	60	61
contig_16_22A1NFb-3	254887	352814	60	61
contig_17_22A1NFb-3	97301	611971	60	61
contig_18_22A1NFb-3	100347	710915	60	61
contig_19_22A1NFb-3	43407	812956	60	61
contig_2_22A1NFb-3	159060	857107	60	61
contig_20_22A1NFb-3	55207	1018839	60	61
contig_21_22A1NFb-3	52604	1074988	60	61
contig_22_22A1NFb-3	96275	1128490	60	61
contig_23_22A1NFb-3	20501	1226391	60	61
contig_24_22A1NFb-3	19589	1247255	60	61
contig_25_22A1NFb-3	26443	1267192	60	61
contig_26_22A1NFb-3	7471	1294097	60	61
contig_27_22A1NFb-3	20518	1301714	60	61
contig_28_22A1NFb-3	18923	1322595	60	61
contig_29_22A1NFb-3	68325	1341855	60	61
contig_3_22A1NFb-3	49762	1411339	60	61
contig_30_22A1NFb-3	45042	1461952	60	61
contig_31_22A1NFb-3	6928	1507766	60	61
contig_32_22A1NFb-3	23785	1514831	60	61
contig_33_22A1NFb-3	18323	1539034	60	61
contig_34_22A1NFb-3	129004	1557684	60	61
contig_35_22A1NFb-3	36576	1688860	60	61
contig_36_22A1NFb-3	82989	1726067	60	61
contig_37_22A1NFb-3	48170	1810461	60	61
contig_38_22A1NFb-3	324571	1859455	60	61
contig_39_22A1NFb-3	361625	2189457	60	61
contig_4_22A1NFb-3	23299	2557130	60	61
contig_40_22A1NFb-3	14790	2580839	60	61
contig_41_22A1NFb-3	54850	2595897	60	61
contig_42_22A1NFb-3	100558	2651683	60	61
contig_43_22A1NFb-3	46646	2753938	60	61
contig_5_22A1NFb-3	58452	2801382	60	61
contig_6_22A1NFb-3	95595	2860829	60	61
contig_7_22A1NFb-3	59991	2958038	60	61
contig_8_22A1NFb-3	26480	3019049	60	61
contig_9_22A1NFb-3	63583	3045991	60	61
contig_1_22A1PE-10	3577955	20	60	61
contig_1_22A1PE-11	4257326	20	60	61
contig_2_22A1PE-11	83082	4328322	60	61
contig_3_22A1PE-11	134370	4412809	60	61
contig_1_22A1PE-12	3401158	20	60	61
contig_1_22A1PE-1	3340004	19	60	61
contig_1_22A1PE-2	6316634	19	60	61
contig_3_22A1PE-2	6866	6421950	60	61
contig_1_22A1PE-3	83112	19	60	61
contig_2_22A1PE-3	8912	84536	60	61
contig_3_22A1PE-3	18933	93616	60	61
contig_4_22A1PE-3	5707	112884	60	61
contig_5_22A1PE-3	4257955	118706	60	61
contig_6_22A1PE-3	6884	4447646	60	61
contig_7_22A1PE-3	76345	4454664	60	61
contig_8_22A1PE-3	23731	4532301	60	61
contig_1_22A1PE-4	3366367	19	60	61
contig_1_22A1PE-5	3382000	19	60	61
contig_1_22A1PE-6	4934	19	60	61
contig_10_22A1PE-6	15663	5056	60	61
contig_100_22A1PE-6	7934	21002	60	61
contig_101_22A1PE-6	2536	29090	60	61
contig_102_22A1PE-6	4248	31690	60	61
contig_103_22A1PE-6	3212	36030	60	61
contig_104_22A1PE-6	10341	39317	60	61
contig_105_22A1PE-6	39723	49852	60	61
contig_106_22A1PE-6	4387	90259	60	61
contig_107_22A1PE-6	4804	94741	60	61
contig_108_22A1PE-6	8586	99647	60	61
contig_109_22A1PE-6	10307	108398	60	61
contig_11_22A1PE-6	5448	118897	60	61
contig_110_22A1PE-6	1221	124457	60	61
contig_111_22A1PE-6	11602	125720	60	61
contig_112_22A1PE-6	9463	137537	60	61
contig_113_22A1PE-6	2266	147179	60	61
contig_114_22A1PE-6	5039	149504	60	61
contig_115_22A1PE-6	8273	154648	60	61
contig_116_22A1PE-6	10736	163080	60	61
contig_117_22A1PE-6	12322	174016	60	61
contig_118_22A1PE-6	2979	186565	60	61
contig_119_22A1PE-6	7624	189615	60	61
contig_12_22A1PE-6	15764	197387	60	61
contig_120_22A1PE-6	4154	213435	60	61
contig_121_22A1PE-6	18865	217680	60	61
contig_122_22A1PE-6	7914	236881	60	61
contig_123_22A1PE-6	3868	244948	60	61
contig_124_22A1PE-6	11166	248902	60	61
contig_125_22A1PE-6	2867	260276	60	61
contig_126_22A1PE-6	2895	263212	60	61
contig_127_22A1PE-6	2332	266177	60	61
contig_128_22A1PE-6	20216	268569	60	61
contig_129_22A1PE-6	2674	289143	60	61
contig_13_22A1PE-6	5900	291882	60	61
contig_130_22A1PE-6	9816	297902	60	61
contig_131_22A1PE-6	21155	307903	60	61
contig_132_22A1PE-6	8224	329432	60	61
contig_133_22A1PE-6	3452	337815	60	61
contig_134_22A1PE-6	13504	341346	60	61
contig_135_22A1PE-6	5625	355097	60	61
contig_136_22A1PE-6	11247	360837	60	61
contig_137_22A1PE-6	17435	372293	60	61
contig_138_22A1PE-6	17287	390040	60	61
contig_139_22A1PE-6	12604	407637	60	61
contig_14_22A1PE-6	15396	420472	60	61
contig_140_22A1PE-6	8642	436146	60	61
contig_141_22A1PE-6	4130	444954	60	61
contig_142_22A1PE-6	2840	449174	60	61
contig_143_22A1PE-6	2610	452083	60	61
contig_144_22A1PE-6	17276	454758	60	61
contig_145_22A1PE-6	4340	472343	60	61
contig_146_22A1PE-6	2269	476777	60	61
contig_147_22A1PE-6	14118	479105	60	61
contig_148_22A1PE-6	12960	493480	60	61
contig_149_22A1PE-6	6537	506677	60	61
contig_15_22A1PE-6	46305	513343	60	61
contig_150_22A1PE-6	32518	560441	60	61
contig_151_22A1PE-6	5555	593522	60	61
contig_152_22A1PE-6	2591	599191	60	61
contig_153_22A1PE-6	2349	601847	60	61
contig_154_22A1PE-6	4975	604257	60	61
contig_155_22A1PE-6	6286	609336	60	61
contig_156_22A1PE-6	13291	615748	60	61
contig_157_22A1PE-6	7512	629282	60	61
contig_158_22A1PE-6	9996	636941	60	61
contig_159_22A1PE-6	5281	647125	60	61
contig_16_22A1PE-6	18375	652515	60	61
contig_160_22A1PE-6	15839	671218	60	61
contig_161_22A1PE-6	7864	687342	60	61
contig_162_22A1PE-6	4784	695359	60	61
contig_163_22A1PE-6	8150	700244	60	61
contig_164_22A1PE-6	6653	708551	60	61
contig_165_22A1PE-6	2284	715336	60	61
contig_166_22A1PE-6	10876	717680	60	61
contig_167_22A1PE-6	14529	728759	60	61
contig_168_22A1PE-6	4751	743552	60	61
contig_169_22A1PE-6	4019	748404	60	61
contig_17_22A1PE-6	16607	752510	60	61
contig_170_22A1PE-6	2981	769415	60	61
contig_171_22A1PE-6	8556	772467	60	61
contig_172_22A1PE-6	9327	781187	60	61
contig_173_22A1PE-6	11498	790691	60	61
contig_174_22A1PE-6	5045	802402	60	61
contig_175_22A1PE-6	2336	807553	60	61
contig_176_22A1PE-6	33422	809949	60	61
contig_177_22A1PE-6	16562	843950	60	61
contig_178_22A1PE-6	7896	860810	60	61
contig_179_22A1PE-6	10462	868859	60	61
contig_18_22A1PE-6	2588	879516	60	61
contig_180_22A1PE-6	3061	882169	60	61
contig_181_22A1PE-6	9318	885303	60	61
contig_182_22A1PE-6	4289	894798	60	61
contig_183_22A1PE-6	3433	899180	60	61
contig_184_22A1PE-6	4338	902692	60	61
contig_185_22A1PE-6	27486	907124	60	61
contig_186_22A1PE-6	3531	935090	60	61
contig_187_22A1PE-6	11358	938701	60	61
contig_188_22A1PE-6	2250	950270	60	61
contig_189_22A1PE-6	6868	952579	60	61
contig_19_22A1PE-6	19973	959582	60	61
contig_190_22A1PE-6	2242	979909	60	61
contig_191_22A1PE-6	2932	982210	60	61
contig_192_22A1PE-6	4413	985212	60	61
contig_193_22A1PE-6	15952	989720	60	61
contig_194_22A1PE-6	3123	1005959	60	61
contig_195_22A1PE-6	5899	1009156	60	61
contig_196_22A1PE-6	3878	1015175	60	61
contig_197_22A1PE-6	2550	1019139	60	61
contig_198_22A1PE-6	15989	1021753	60	61
contig_199_22A1PE-6	11364	1038030	60	61
contig_2_22A1PE-6	6480	1049603	60	61
contig_20_22A1PE-6	9526	1056211	60	61
contig_200_22A1PE-6	5356	1065917	60	61
contig_201_22A1PE-6	2958	1071384	60	61
contig_202_22A1PE-6	12062	1074413	60	61
contig_203_22A1PE-6	38294	1086698	60	61
contig_204_22A1PE-6	12605	1125652	60	61
contig_205_22A1PE-6	2964	1138489	60	61
contig_206_22A1PE-6	3130	1141524	60	61
contig_207_22A1PE-6	2495	1144728	60	61
contig_208_22A1PE-6	7376	1147286	60	61
contig_209_22A1PE-6	7189	1154806	60	61
contig_21_22A1PE-6	12171	1162135	60	61
contig_210_22A1PE-6	18003	1174530	60	61
contig_211_22A1PE-6	3044	1192855	60	61
contig_212_22A1PE-6	2918	1195971	60	61
contig_213_22A1PE-6	2426	1198959	60	61
contig_214_22A1PE-6	2982	1201447	60	61
contig_215_22A1PE-6	6498	1204500	60	61
contig_216_22A1PE-6	4439	1211128	60	61
contig_217_22A1PE-6	4109	1215662	60	61
contig_218_22A1PE-6	4254	1219861	60	61
contig_219_22A1PE-6	14056	1224207	60	61
contig_22_22A1PE-6	2258	1238518	60	61
contig_220_22A1PE-6	3976	1240835	60	61
contig_221_22A1PE-6	12026	1244899	60	61
contig_222_22A1PE-6	7930	1257147	60	61
contig_223_22A1PE-6	2473	1265231	60	61
contig_224_22A1PE-6	4055	1267767	60	61
contig_225_22A1PE-6	3875	1271911	60	61
contig_226_22A1PE-6	2632	1275872	60	61
contig_227_22A1PE-6	14874	1278569	60	61
contig_228_22A1PE-6	3464	1293712	60	61
contig_229_22A1PE-6	11038	1297255	60	61
contig_23_22A1PE-6	25169	1308497	60	61
contig_230_22A1PE-6	11045	1334107	60	61
contig_231_22A1PE-6	3536	1345358	60	61
contig_232_22A1PE-6	8022	1348974	60	61
contig_233_22A1PE-6	5033	1357151	60	61
contig_234_22A1PE-6	5752	1362289	60	61
contig_235_22A1PE-6	6900	1368158	60	61
contig_236_22A1PE-6	4750	1375194	60	61
contig_237_22A1PE-6	2377	1380045	60	61
contig_238_22A1PE-6	3106	1382483	60	61
contig_239_22A1PE-6	2317	1385662	60	61
contig_24_22A1PE-6	5227	1388038	60	61
contig_240_22A1PE-6	5521	1393374	60	61
contig_241_22A1PE-6	2979	1399009	60	61
contig_242_22A1PE-6	4171	1402059	60	61
contig_243_22A1PE-6	5382	1406321	60	61
contig_244_22A1PE-6	5044	1411814	60	61
contig_245_22A1PE-6	27158	1416964	60	61
contig_246_22A1PE-6	4700	1444596	60	61
contig_247_22A1PE-6	3122	1449396	60	61
contig_248_22A1PE-6	8244	1452592	60	61
contig_249_22A1PE-6	10178	1460995	60	61
contig_25_22A1PE-6	54507	1471363	60	61
contig_250_22A1PE-6	2803	1526800	60	61
contig_251_22A1PE-6	2828	1529671	60	61
contig_252_22A1PE-6	15504	1532568	60	61
contig_253_22A1PE-6	18367	1548352	60	61
contig_254_22A1PE-6	2958	1567047	60	61
contig_255_22A1PE-6	2587	1570076	60	61
contig_256_22A1PE-6	5516	1572728	60	61
contig_257_22A1PE-6	2921	1578357	60	61
contig_258_22A1PE-6	8046	1581348	60	61
contig_259_22A1PE-6	2770	1589550	60	61
contig_26_22A1PE-6	23311	1592387	60	61
contig_260_22A1PE-6	11205	1616108	60	61
contig_261_22A1PE-6	4868	1627521	60	61
contig_262_22A1PE-6	7679	1632492	60	61
contig_263_22A1PE-6	4903	1640320	60	61
contig_264_22A1PE-6	6956	1645326	60	61
contig_265_22A1PE-6	12405	1652419	60	61
contig_266_22A1PE-6	19074	1665052	60	61
contig_267_22A1PE-6	28310	1684465	60	61
contig_268_22A1PE-6	11330	1713268	60	61
contig_269_22A1PE-6	7147	1724808	60	61
contig_27_22A1PE-6	8657	1732095	60	61
contig_270_22A1PE-6	13421	1740918	60	61
contig_271_22A1PE-6	8446	1754584	60	61
contig_272_22A1PE-6	19760	1763192	60	61
contig_273_22A1PE-6	17939	1783303	60	61
contig_274_22A1PE-6	12825	1801562	60	61
contig_275_22A1PE-6	18927	1814622	60	61
contig_276_22A1PE-6	13494	1833886	60	61
contig_277_22A1PE-6	26695	1847626	60	61
contig_278_22A1PE-6	32179	1874787	60	61
contig_279_22A1PE-6	11042	1907524	60	61
contig_28_22A1PE-6	7163	1918771	60	61
contig_280_22A1PE-6	5650	1926075	60	61
contig_281_22A1PE-6	13230	1931841	60	61
contig_282_22A1PE-6	9833	1945313	60	61
contig_283_22A1PE-6	5929	1955331	60	61
contig_284_22A1PE-6	14124	1961380	60	61
contig_285_22A1PE-6	9462	1975761	60	61
contig_286_22A1PE-6	25820	1985402	60	61
contig_287_22A1PE-6	7525	2011674	60	61
contig_288_22A1PE-6	11268	2019346	60	61
contig_289_22A1PE-6	6907	2030823	60	61
contig_29_22A1PE-6	25708	2037866	60	61
contig_290_22A1PE-6	49904	2064024	60	61
contig_291_22A1PE-6	6357	2114781	60	61
contig_292_22A1PE-6	5631	2121265	60	61
contig_293_22A1PE-6	26175	2127011	60	61
contig_294_22A1PE-6	6732	2153644	60	61
contig_295_22A1PE-6	32218	2160510	60	61
contig_296_22A1PE-6	8375	2193286	60	61
contig_297_22A1PE-6	14202	2201822	60	61
contig_298_22A1PE-6	11269	2216282	60	61
contig_299_22A1PE-6	21844	2227760	60	61
contig_3_22A1PE-6	12184	2249988	60	61
contig_30_22A1PE-6	4420	2262396	60	61
contig_300_22A1PE-6	15517	2266911	60	61
contig_301_22A1PE-6	41119	2282708	60	61
contig_302_22A1PE-6	34212	2324534	60	61
contig_303_22A1PE-6	11725	2359338	60	61
contig_304_22A1PE-6	8412	2371280	60	61
contig_305_22A1PE-6	10889	2379854	60	61
contig_306_22A1PE-6	4407	2390946	60	61
contig_307_22A1PE-6	29376	2395448	60	61
contig_308_22A1PE-6	29833	2425335	60	61
contig_309_22A1PE-6	27971	2455687	60	61
contig_31_22A1PE-6	11155	2484145	60	61
contig_310_22A1PE-6	27247	2495507	60	61
contig_311_22A1PE-6	25683	2523230	60	61
contig_312_22A1PE-6	17996	2549363	60	61
contig_313_22A1PE-6	37407	2567680	60	61
contig_314_22A1PE-6	18940	2605732	60	61
contig_32_22A1PE-6	13720	2625008	60	61
contig_33_22A1PE-6	12626	2638977	60	61
contig_34_22A1PE-6	21505	2651834	60	61
contig_35_22A1PE-6	10809	2673718	60	61
contig_36_22A1PE-6	14131	2684728	60	61
contig_37_22A1PE-6	12544	2699115	60	61
contig_38_22A1PE-6	9953	2711889	60	61
contig_39_22A1PE-6	2504	2722028	60	61
contig_4_22A1PE-6	3541	2724593	60	61
contig_40_22A1PE-6	9040	2728214	60	61
contig_41_22A1PE-6	14675	2737425	60	61
contig_42_22A1PE-6	14371	2752365	60	61
contig_43_22A1PE-6	6347	2766996	60	61
contig_44_22A1PE-6	2350	2773469	60	61
contig_45_22A1PE-6	4223	2775879	60	61
contig_46_22A1PE-6	17688	2780193	60	61
contig_47_22A1PE-6	3268	2798196	60	61
contig_48_22A1PE-6	16680	2801539	60	61
contig_49_22A1PE-6	23679	2818517	60	61
contig_5_22A1PE-6	5484	2842610	60	61
contig_50_22A1PE-6	2910	2848206	60	61
contig_51_22A1PE-6	11051	2851185	60	61
contig_52_22A1PE-6	2438	2862441	60	61
contig_53_22A1PE-6	2900	2864940	60	61
contig_54_22A1PE-6	12294	2867909	60	61
contig_55_22A1PE-6	10271	2880428	60	61
contig_56_22A1PE-6	2567	2890891	60	61
contig_57_22A1PE-6	1064	2893521	60	61
contig_58_22A1PE-6	5037	2894623	60	61
contig_59_22A1PE-6	4752	2899764	60	61
contig_6_22A1PE-6	27433	2904615	60	61
contig_60_22A1PE-6	4885	2932526	60	61
contig_61_22A1PE-6	11302	2937513	60	61
contig_62_22A1PE-6	13623	2949024	60	61
contig_63_22A1PE-6	9262	2962895	60	61
contig_64_22A1PE-6	18268	2972332	60	61
contig_65_22A1PE-6	11388	2990925	60	61
contig_66_22A1PE-6	12413	3002523	60	61
contig_67_22A1PE-6	4001	3015163	60	61
contig_68_22A1PE-6	8621	3019251	60	61
contig_69_22A1PE-6	16485	3028036	60	61
contig_7_22A1PE-6	32296	3044815	60	61
contig_70_22A1PE-6	42258	3077670	60	61
contig_71_22A1PE-6	19110	3120653	60	61
contig_72_22A1PE-6	28825	3140102	60	61
contig_73_22A1PE-6	2845	3169428	60	61
contig_74_22A1PE-6	15036	3172341	60	61
contig_75_22A1PE-6	6028	3187648	60	61
contig_76_22A1PE-6	3344	3193797	60	61
contig_77_22A1PE-6	26827	3197217	60	61
contig_78_22A1PE-6	8532	3224512	60	61
contig_79_22A1PE-6	5795	3233207	60	61
contig_8_22A1PE-6	23366	3239118	60	61
contig_80_22A1PE-6	2655	3262894	60	61
contig_81_22A1PE-6	5439	3265614	60	61
contig_82_22A1PE-6	3781	3271164	60	61
contig_83_22A1PE-6	13358	3275029	60	61
contig_84_22A1PE-6	10359	3288630	60	61
contig_85_22A1PE-6	4891	3299182	60	61
contig_86_22A1PE-6	15963	3304175	60	61
contig_87_22A1PE-6	9951	3320425	60	61
contig_88_22A1PE-6	9830	3330562	60	61
contig_89_22A1PE-6	18276	3340576	60	61
contig_9_22A1PE-6	14063	3359176	60	61
contig_90_22A1PE-6	17209	3373494	60	61
contig_91_22A1PE-6	4717	3391010	60	61
contig_92_22A1PE-6	4029	3395826	60	61
contig_93_22A1PE-6	15406	3399943	60	61
contig_94_22A1PE-6	21746	3415626	60	61
contig_95_22A1PE-6	11049	3437755	60	61
contig_96_22A1PE-6	5332	3449009	60	61
contig_97_22A1PE-6	2703	3454450	60	61
contig_98_22A1PE-6	8509	3457219	60	61
contig_99_22A1PE-6	5338	3465890	60	61
contig_1_22A1PE-7	107768	19	60	61
contig_10_22A1PE-7	45869	109604	60	61
contig_12_22A1PE-7	8908	156258	60	61
contig_13_22A1PE-7	14540	165335	60	61
contig_14_22A1PE-7	160079	180138	60	61
contig_15_22A1PE-7	17484	342905	60	61
contig_16_22A1PE-7	96416	360701	60	61
contig_17_22A1PE-7	5957	458744	60	61
contig_18_22A1PE-7	13978	464821	60	61
contig_19_22A1PE-7	33755	479052	60	61
contig_2_22A1PE-7	108622	513389	60	61
contig_20_22A1PE-7	207577	623842	60	61
contig_21_22A1PE-7	91164	834899	60	61
contig_22_22A1PE-7	60939	927603	60	61
contig_23_22A1PE-7	27568	989578	60	61
contig_24_22A1PE-7	27148	1017626	60	61
contig_25_22A1PE-7	52306	1045247	60	61
contig_26_22A1PE-7	38650	1098445	60	61
contig_27_22A1PE-7	36926	1137760	60	61
contig_28_22A1PE-7	9059	1175322	60	61
contig_29_22A1PE-7	79361	1184552	60	61
contig_3_22A1PE-7	126962	1265255	60	61
contig_30_22A1PE-7	13969	1394354	60	61
contig_31_22A1PE-7	105159	1408576	60	61
contig_32_22A1PE-7	74292	1515508	60	61
contig_33_22A1PE-7	47117	1591059	60	61
contig_34_22A1PE-7	99814	1638982	60	61
contig_35_22A1PE-7	71006	1740480	60	61
contig_4_22A1PE-7	49563	1812689	60	61
contig_5_22A1PE-7	167498	1863098	60	61
contig_6_22A1PE-7	10967	2033407	60	61
contig_7_22A1PE-7	3963577	2044576	60	61
contig_8_22A1PE-7	29222	6074232	60	61
contig_9_22A1PE-7	78691	6103961	60	61
contig_1_22A1PE-8	3577437	19	60	61
contig_1_22A1PE-9	2793221	19	60	61
contig_2_22A1PE-9	2000473	2839813	60	61
contig_3_22A1PE-9	181625	4873647	60	61
contig_4_22A1PE-9	762468	5058319	60	61
contig_5_22A1PE-9	2997	5833514	60	61
contig_6_22A1PE-9	79083	5836580	60	61
contig_7_22A1PE-9	6086	5917001	60	61
contig_8_22A1PE-9	2391	5923208	60	61
contig_1_22A1R2A-10	3377102	21	60	61
contig_1_22A1R2A-11	3670157	21	60	61
contig_1_22A1R2A-12	4184203	21	60	61
contig_3_22A1R2A-12	4316	4253982	60	61
contig_4_22A1R2A-12	86755	4258391	60	61
contig_5_22A1R2A-12	34010	4346613	60	61
contig_1_22A1R2A-13	4162440	21	60	61
contig_2_22A1R2A-13	37959	4231856	60	61
contig_1_22A1R2A-14	96967	21	60	61
contig_11_22A1R2A-14	19737	98627	60	61
contig_13_22A1R2A-14	20433	118715	60	61
contig_2_22A1R2A-14	941755	139510	60	61
contig_3_22A1R2A-14	57514	1096982	60	61
contig_4_22A1R2A-14	879437	1155476	60	61
contig_5_22A1R2A-14	381121	2049592	60	61
contig_6_22A1R2A-14	1058023	2437087	60	61
contig_7_22A1R2A-14	435319	3512765	60	61
contig_1_22A1R2A-15	5452652	21	60	61
contig_3_22A1R2A-15	76177	5543572	60	61
contig_4_22A1R2A-15	71159	5621040	60	61
contig_1_22A1R2A-16	264020	21	60	61
contig_2_22A1R2A-16	3981153	268463	60	61
contig_3_22A1R2A-16	66093	4315990	60	61
contig_1_22A1R2A-1	30180	20	60	61
contig_10_22A1R2A-1	9689	30724	60	61
contig_100_22A1R2A-1	3356	40597	60	61
contig_101_22A1R2A-1	6172	44031	60	61
